Species;Gender;TrainingStatus;VO2max;Tissue;FiberType;ExType;ExDuration(sec);ExDuration(min);ExIntencity(%VO2max);CoFactor;Target;TargetOriginal;ImpactType; FoldChange ;FoldChange; ActivationTime(min)  ;" TimePoint (hours)  ";[Target0];[Target1];[Target0txt];[Target1txt];MeasureUnit;MethodOfMeasurement;Commentary;Ref;PMID;Reference
Homo sapiens;1;sedentary;52;vastus lateralis;;Endurance;1200;20;77;;AMPKa1 activity;;;1,27;1.27272727272727;;;;;;;;;20 min of bicycling at 80% VO2peak (77+3%);Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;HIT;120;2;110;;AMPKa1 activity;;;0,6;0.6;;;;;;;;;120s at 110% of peak work rate;Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;All-Out;30;0.5;300;;AMPKa1 activity;;;0,65;0.65;;;;;;;;;30s sprint;Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;Endurance;1200;20;77;;AMPKa2 activity;;;3,5;3.5;;;;;;;;;20 min of bicycling at 80% VO2peak (77+3%);Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;HIT;120;2;110;;AMPKa2 activity;;;1,5;1.5;;;;;;;;;120s at 110% of peak work rate;Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;All-Out;30;0.5;300;;AMPKa2 activity;;;1;1;;;;;;;;;30s sprint;Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;Endurance;1200;20;77;;AMPKb2 activity;;;1,8;1.8;;;;;;;;;20 min of bicycling at 80% VO2peak (77+3%);Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;HIT;120;2;110;;AMPKb2 activity;;;0,9;0.9;;;;;;;;;120s at 110% of peak work rate;Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;All-Out;30;0.5;300;;AMPKb2 activity;;;0,65;0.65;;;;;;;;;30s sprint;Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;Endurance;1200;20;77;;AMPKa2y1 activity;?2?2?1 AMPK activity;;1,2;1.2;;;;;;;;;20 min of bicycling at 80% VO2peak (77+3%);Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;HIT;120;2;110;;AMPKa2y1 activity;?2?2?1 AMPK activity;;0,8;0.8;;;;;;;;;120s at 110% of peak work rate;Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;All-Out;30;0.5;300;;AMPKa2y1 activity;?2?2?1 AMPK activity;;0,6;0.6;;;;;;;;;30s sprint;Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;Endurance;1200;20;77;;AMPKa2y3 activity;?2?2?3 AMPK activity;;18;18;;;;;;;;;20 min of bicycling at 80% VO2peak (77+3%);Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;HIT;120;2;110;;AMPKa2y3 activity;?2?2?3 AMPK activity;;6;6;;;;;;;;;120s at 110% of peak work rate;Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;All-Out;30;0.5;300;;AMPKa2y3 activity;?2?2?3 AMPK activity;;5;5;;;;;;;;;30s sprint;Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;Endurance;1200;20;77;;La muscle;Lactate, mmol (kg dry weight)?1;;4,2;4.2;;;5;21;5;21;mmol/kg dm;;20 min of bicycling at 80% VO2peak (77+3%);Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;HIT;120;2;110;;La muscle;Lactate, mmol (kg dry weight)?1;;17,2;17.2;;;5;86;5;86;mmol/kg dm;;120s at 110% of peak work rate;Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;All-Out;30;0.5;300;;La muscle;Lactate, mmol (kg dry weight)?1;;17,8;17.8;;;5;89;5;89;mmol/kg dm;;30s sprint;Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;Endurance;1200;20;77;;Cr;Cr, mmol (kg dry weight)?1;;1,44;1.44186046511628;;;43;62;43;62;mmol/kg dm;;20 min of bicycling at 80% VO2peak (77+3%);Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;HIT;120;2;110;;Cr;Cr, mmol (kg dry weight)?1;;1,86;1.86440677966102;;;59;110;59;110;mmol/kg dm;;120s at 110% of peak work rate;Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;All-Out;30;0.5;300;;Cr;Cr, mmol (kg dry weight)?1;;2,15;2.14583333333333;;;48;103;48;103;mmol/kg dm;;30s sprint;Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;Endurance;1200;20;77;;PCr;PCr, mmol (kg dry weight)?1;;0,94;0.938271604938272;;;81;76;81;76;mmol/kg dm;;20 min of bicycling at 80% VO2peak (77+3%);Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;HIT;120;2;110;;PCr;PCr, mmol (kg dry weight)?1;;0,4;0.4;;;90;36;90;36;mmol/kg dm;;120s at 110% of peak work rate;Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;All-Out;30;0.5;300;;PCr;PCr, mmol (kg dry weight)?1;;0,51;0.506172839506173;;;81;41;81;41;mmol/kg dm;;30s sprint;Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;Endurance;1200;20;77;;PCr/(PCr + Cr);PCr/(Cr + PCr)(x 100);;0,85;0.848484848484849;;;66;56;66;56;%;;20 min of bicycling at 80% VO2peak (77+3%);Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;HIT;120;2;110;;PCr/(PCr + Cr);PCr/(Cr + PCr)(x 100);;0,39;0.39344262295082;;;61;24;61;24;%;;120s at 110% of peak work rate;Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;All-Out;30;0.5;300;;PCr/(PCr + Cr);PCr/(Cr + PCr)(x 100);;0,46;0.46031746031746;;;63;29;63;29;%;;30s sprint;Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;Endurance;1200;20;77;;ATP;ATP, mmol (kg dry weight)?1;;1;1;;;26;26;26;26;mmol/kg dm;;20 min of bicycling at 80% VO2peak (77+3%);Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;HIT;120;2;110;;ATP;ATP, mmol (kg dry weight)?1;;0,77;0.769230769230769;;;26;20;26;20;mmol/kg dm;;120s at 110% of peak work rate;Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;All-Out;30;0.5;300;;ATP;ATP, mmol (kg dry weight)?1;;0,84;0.84;;;25;21;25;21;mmol/kg dm;;30s sprint;Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;Endurance;1200;20;77;;AMPfree;AMPfree, ?mol (kg dry weight)?1;;2,14;2.14285714285714;;;0,7;1,5;0.7;1.5;"&mu;mol/kg dm";;20 min of bicycling at 80% VO2peak (77+3%);Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;HIT;120;2;110;;AMPfree;AMPfree, ?mol (kg dry weight)?1;;2,36;2.36363636363636;;;1,1;2,6;1.1;2.6;"&mu;mol/kg dm";;120s at 110% of peak work rate;Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;All-Out;30;0.5;300;;AMPfree;AMPfree, ?mol (kg dry weight)?1;;1,75;1.75;;;0,8;1,4;0.8;1.4;"&mu;mol/kg dm";;30s sprint;Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;Endurance;1200;20;77;;AMPfree/ATP;AMPfree/ATP (x1000);;2,59;2.59259259259259;;;27;70;27;70;;;20 min of bicycling at 80% VO2peak (77+3%);Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;HIT;120;2;110;;AMPfree/ATP;AMPfree/ATP (x1000);;3,15;3.14634146341463;;;41;129;41;129;;;120s at 110% of peak work rate;Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;All-Out;30;0.5;300;;AMPfree/ATP;AMPfree/ATP (x1000);;1,88;1.875;;;32;60;32;60;;;30s sprint;Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;Endurance;1200;20;77;;muscle glycogen;Glycogen, mmol (kg dry weight)?1;;0,62;0.621145374449339;;;454;282;454;282;mmol/kg dm;;20 min of bicycling at 80% VO2peak (77+3%);Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;HIT;120;2;110;;muscle glycogen;Glycogen, mmol (kg dry weight)?1;;0,8;0.8;;;425;340;425;340;mmol/kg dm;;120s at 110% of peak work rate;Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;All-Out;30;0.5;300;;muscle glycogen;Glycogen, mmol (kg dry weight)?1;;0,8;0.802752293577982;;;436;350;436;350;mmol/kg dm;;30s sprint;Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;well-trained;65;vastus lateralis;;Endurance;600;10;70;Low glycogen;ATP;ATP, mmol (kg dry weight)?1;;0,97;0.972602739726028;;;21,9;21,3;21.9;21.3;mmol/kg dm;;;Wojtaszewski 2003;12488245;Wojtaszewski, Jurgen F. P., Christopher MacDonald, Jakob N. Nielsen, Ylva Hellsten, D. Grahame Hardie, Bruce E. Kemp, Bente Kiens, and Erik A. Richter. Regulation of 5'AMP-activated protein kinase activity and substrate utilization in exercising human skeletal muscle. Am J Physiol Endocrinol Metab 284: E813-E822, 2003.
Homo sapiens;1;well-trained;65;vastus lateralis;;Endurance;3600;60;70;Low glycogen;ATP;ATP, mmol (kg dry weight)?1;;1,01;1.01369863013699;;;21,9;22,2;21.9;22.2;mmol/kg dm;;;Wojtaszewski 2003;12488245;Wojtaszewski, Jurgen F. P., Christopher MacDonald, Jakob N. Nielsen, Ylva Hellsten, D. Grahame Hardie, Bruce E. Kemp, Bente Kiens, and Erik A. Richter. Regulation of 5'AMP-activated protein kinase activity and substrate utilization in exercising human skeletal muscle. Am J Physiol Endocrinol Metab 284: E813-E822, 2003.
Homo sapiens;1;well-trained;65;vastus lateralis;;Endurance;600;10;70;High glycogen;ATP;ATP, mmol (kg dry weight)?1;;1,05;1.04901960784314;;;20,4;21,4;20.4;21.4;mmol/kg dm;;;Wojtaszewski 2003;12488245;Wojtaszewski, Jurgen F. P., Christopher MacDonald, Jakob N. Nielsen, Ylva Hellsten, D. Grahame Hardie, Bruce E. Kemp, Bente Kiens, and Erik A. Richter. Regulation of 5'AMP-activated protein kinase activity and substrate utilization in exercising human skeletal muscle. Am J Physiol Endocrinol Metab 284: E813-E822, 2003.
Homo sapiens;1;well-trained;65;vastus lateralis;;Endurance;3600;60;70;High glycogen;ATP;ATP, mmol (kg dry weight)?1;;0,99;0.985294117647059;;;20,4;20,1;20.4;20.1;mmol/kg dm;;;Wojtaszewski 2003;12488245;Wojtaszewski, Jurgen F. P., Christopher MacDonald, Jakob N. Nielsen, Ylva Hellsten, D. Grahame Hardie, Bruce E. Kemp, Bente Kiens, and Erik A. Richter. Regulation of 5'AMP-activated protein kinase activity and substrate utilization in exercising human skeletal muscle. Am J Physiol Endocrinol Metab 284: E813-E822, 2003.
Homo sapiens;1;well-trained;65;vastus lateralis;;Endurance;600;10;70;Low glycogen;ADP;ADP, mmol (kg dry weight)?1;;1,03;1.02857142857143;;;3,5;3,6;3.5;3.6;mmol/kg dm;;;Wojtaszewski 2003;12488245;Wojtaszewski, Jurgen F. P., Christopher MacDonald, Jakob N. Nielsen, Ylva Hellsten, D. Grahame Hardie, Bruce E. Kemp, Bente Kiens, and Erik A. Richter. Regulation of 5'AMP-activated protein kinase activity and substrate utilization in exercising human skeletal muscle. Am J Physiol Endocrinol Metab 284: E813-E822, 2003.
Homo sapiens;1;well-trained;65;vastus lateralis;;Endurance;3600;60;70;Low glycogen;ADP;ADP, mmol (kg dry weight)?1;;0,94;0.942857142857143;;;3,5;3,3;3.5;3.3;mmol/kg dm;;;Wojtaszewski 2003;12488245;Wojtaszewski, Jurgen F. P., Christopher MacDonald, Jakob N. Nielsen, Ylva Hellsten, D. Grahame Hardie, Bruce E. Kemp, Bente Kiens, and Erik A. Richter. Regulation of 5'AMP-activated protein kinase activity and substrate utilization in exercising human skeletal muscle. Am J Physiol Endocrinol Metab 284: E813-E822, 2003.
Homo sapiens;1;well-trained;65;vastus lateralis;;Endurance;600;10;70;High glycogen;ADP;ADP, mmol (kg dry weight)?1;;1,03;1.03225806451613;;;3,1;3,2;3.1;3.2;mmol/kg dm;;;Wojtaszewski 2003;12488245;Wojtaszewski, Jurgen F. P., Christopher MacDonald, Jakob N. Nielsen, Ylva Hellsten, D. Grahame Hardie, Bruce E. Kemp, Bente Kiens, and Erik A. Richter. Regulation of 5'AMP-activated protein kinase activity and substrate utilization in exercising human skeletal muscle. Am J Physiol Endocrinol Metab 284: E813-E822, 2003.
Homo sapiens;1;well-trained;65;vastus lateralis;;Endurance;3600;60;70;High glycogen;ADP;ADP, mmol (kg dry weight)?1;;0,97;0.967741935483871;;;3,1;3;3.1;3;mmol/kg dm;;;Wojtaszewski 2003;12488245;Wojtaszewski, Jurgen F. P., Christopher MacDonald, Jakob N. Nielsen, Ylva Hellsten, D. Grahame Hardie, Bruce E. Kemp, Bente Kiens, and Erik A. Richter. Regulation of 5'AMP-activated protein kinase activity and substrate utilization in exercising human skeletal muscle. Am J Physiol Endocrinol Metab 284: E813-E822, 2003.
Homo sapiens;1;well-trained;65;vastus lateralis;;Endurance;600;10;70;Low glycogen;AMP;AMP, mmol/kg dry wt;;1,04;1.03846153846154;;;0,26;0,27;0.26;0.27;mmol/kg dm;;;Wojtaszewski 2003;12488245;Wojtaszewski, Jurgen F. P., Christopher MacDonald, Jakob N. Nielsen, Ylva Hellsten, D. Grahame Hardie, Bruce E. Kemp, Bente Kiens, and Erik A. Richter. Regulation of 5'AMP-activated protein kinase activity and substrate utilization in exercising human skeletal muscle. Am J Physiol Endocrinol Metab 284: E813-E822, 2003.
Homo sapiens;1;well-trained;65;vastus lateralis;;Endurance;3600;60;70;Low glycogen;AMP;AMP, mmol/kg dry wt;;1,08;1.07692307692308;;;0,26;0,28;0.26;0.28;mmol/kg dm;;;Wojtaszewski 2003;12488245;Wojtaszewski, Jurgen F. P., Christopher MacDonald, Jakob N. Nielsen, Ylva Hellsten, D. Grahame Hardie, Bruce E. Kemp, Bente Kiens, and Erik A. Richter. Regulation of 5'AMP-activated protein kinase activity and substrate utilization in exercising human skeletal muscle. Am J Physiol Endocrinol Metab 284: E813-E822, 2003.
Homo sapiens;1;well-trained;65;vastus lateralis;;Endurance;600;10;70;High glycogen;AMP;AMP, mmol/kg dry wt;;1,09;1.08695652173913;;;0,23;0,25;0.23;0.25;mmol/kg dm;;;Wojtaszewski 2003;12488245;Wojtaszewski, Jurgen F. P., Christopher MacDonald, Jakob N. Nielsen, Ylva Hellsten, D. Grahame Hardie, Bruce E. Kemp, Bente Kiens, and Erik A. Richter. Regulation of 5'AMP-activated protein kinase activity and substrate utilization in exercising human skeletal muscle. Am J Physiol Endocrinol Metab 284: E813-E822, 2003.
Homo sapiens;1;well-trained;65;vastus lateralis;;Endurance;3600;60;70;High glycogen;AMP;AMP, mmol/kg dry wt;;1;1;;;0,23;0,23;0.23;0.23;mmol/kg dm;;;Wojtaszewski 2003;12488245;Wojtaszewski, Jurgen F. P., Christopher MacDonald, Jakob N. Nielsen, Ylva Hellsten, D. Grahame Hardie, Bruce E. Kemp, Bente Kiens, and Erik A. Richter. Regulation of 5'AMP-activated protein kinase activity and substrate utilization in exercising human skeletal muscle. Am J Physiol Endocrinol Metab 284: E813-E822, 2003.
Homo sapiens;1;well-trained;65;vastus lateralis;;Endurance;600;10;70;Low glycogen;AMP/ATP;AMP/ATP,%;;1,07;1.06666666666667;;;1,2;1,28;1.2;1.28;%;;cycling exercise for 1 h at 70% VO2peak;Wojtaszewski 2003;12488245;Wojtaszewski, Jurgen F. P., Christopher MacDonald, Jakob N. Nielsen, Ylva Hellsten, D. Grahame Hardie, Bruce E. Kemp, Bente Kiens, and Erik A. Richter. Regulation of 5'AMP-activated protein kinase activity and substrate utilization in exercising human skeletal muscle. Am J Physiol Endocrinol Metab 284: E813-E822, 2003.
Homo sapiens;1;well-trained;65;vastus lateralis;;Endurance;3600;60;70;Low glycogen;AMP/ATP;AMP/ATP,%;;1,03;1.03333333333333;;;1,2;1,24;1.2;1.24;%;;cycling exercise for 1 h at 70% VO2peak;Wojtaszewski 2003;12488245;Wojtaszewski, Jurgen F. P., Christopher MacDonald, Jakob N. Nielsen, Ylva Hellsten, D. Grahame Hardie, Bruce E. Kemp, Bente Kiens, and Erik A. Richter. Regulation of 5'AMP-activated protein kinase activity and substrate utilization in exercising human skeletal muscle. Am J Physiol Endocrinol Metab 284: E813-E822, 2003.
